id,host_id,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,availability_30,number_of_reviews,host_listing_count,20-29,30-39,40-49,50-59,60-69,70-79,80-84,85-89,90-94,95-100,price,price_log
3821171,14453281,10010,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,3,18,3,4,0,0,0,0,0,0,0,0,0,1,180.0,5.19295685089021
260588,1319219,11206,Dorm,Shared room,3,1.0,1.0,3.0,Real Bed,1,30,5,2,0,0,0,0,0,0,0,0,1,0,55.0,4.007333185232471
1972163,10175991,10075,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,11,1,0,0,0,0,0,0,0,0,0,1,129.0,4.859812404361672
1120700,4524851,10025,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,5,129,1,0,0,0,0,0,0,0,1,0,0,85.0,4.442651256490317
859613,3364967,11105,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,2,28,57,19,0,0,0,0,0,1,0,0,0,0,55.0,4.007333185232471
2634243,14204,11231,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,2,30,8,2,0,0,0,0,0,0,0,0,0,1,225.0,5.41610040220442
4223782,21771868,10016,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,1,30,3,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
736743,3846370,11205,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,2,1,0,0,0,0,0,0,0,1,0,0,100.0,4.605170185988092
839284,4384463,10003,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,2,1,0,0,0,0,0,0,0,0,0,1,89.0,4.48863636973214
2719268,2158706,10463,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,13,6,1,0,0,0,0,0,0,0,0,1,0,29.0,3.367295829986474
270776,1417306,11373,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,30,3,1,0,0,0,0,0,0,0,0,0,1,120.0,4.787491742782046
3251113,16444411,10003,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,2,12,1,1,0,0,0,0,0,0,0,0,0,1,300.0,5.703782474656201
376853,1337972,11205,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,4,30,6,4,0,0,0,0,0,0,0,0,0,1,154.0,5.0369526024136295
3497919,1789655,11221,House,Private room,2,3.0,1.0,1.0,Real Bed,4,2,9,7,0,0,0,0,0,0,0,1,0,0,58.0,4.060443010546419
4730596,5219616,11221,House,Shared room,6,1.0,1.0,6.0,Real Bed,2,30,1,13,0,0,0,0,0,0,0,0,0,1,35.0,3.5553480614894135
315885,1622170,11211,Loft,Private room,2,1.0,1.0,1.0,Real Bed,2,0,10,1,0,0,0,0,0,0,0,0,0,1,65.0,4.174387269895637
3695173,18670647,10014,Apartment,Shared room,2,1.0,1.0,1.0,Airbed,1,28,9,2,0,0,0,0,0,0,0,0,1,0,80.0,4.382026634673881
1940534,5164854,10030,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,5,22,4,6,0,0,0,0,0,1,0,0,0,0,60.0,4.0943445622221
1470969,7875402,10030,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,1,30,50,5,0,0,0,0,0,0,0,1,0,0,55.0,4.007333185232471
1654551,8772693,10014,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,12,12,1,0,0,0,0,0,0,0,0,1,0,200.0,5.298317366548036
747605,3665794,10009,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,25,67,2,0,0,0,0,0,0,0,0,0,1,110.0,4.700480365792417
117806,594924,11238,Apartment,Entire home/apt,3,2.0,1.0,2.0,Real Bed,1,29,5,1,0,0,0,0,0,0,0,0,1,0,200.0,5.298317366548036
2454713,9166868,11211,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,0,14,1,0,0,0,0,0,0,0,0,0,1,210.0,5.3471075307174685
1167009,489448,11206,Loft,Private room,2,1.0,1.0,1.0,Real Bed,3,1,13,2,0,0,0,0,0,0,0,0,0,1,60.0,4.0943445622221
115678,127772,10027,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,1,17,111,1,0,0,0,0,0,0,0,0,1,0,99.0,4.59511985013459
2207548,8291398,10019,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,14,5,1,3,0,0,0,0,0,0,1,0,0,0,89.0,4.48863636973214
1668462,4815623,10035,Apartment,Private room,6,2.0,1.0,2.0,Real Bed,1,30,11,1,0,0,0,0,0,0,0,0,0,1,145.0,4.976733742420574
1159083,445932,10003,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,7,4,1,0,0,0,0,0,0,0,0,0,1,80.0,4.382026634673881
2988860,15240017,10028,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,9,11,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
2134294,10859726,11102,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,0,2,1,0,0,0,0,0,0,0,0,0,1,55.0,4.007333185232471
500845,1336370,10009,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,5,24,33,1,0,0,0,0,0,0,0,0,1,0,220.0,5.393627546352362
4710572,24345254,10031,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,23,1,1,0,0,0,0,0,0,0,0,0,1,65.0,4.174387269895637
1941325,10041111,10036,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,10,0,2,1,0,0,0,0,0,0,0,0,0,1,96.0,4.564348191467836
805248,697975,10035,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,8,13,2,0,0,0,0,0,0,0,0,1,0,60.0,4.0943445622221
3786960,1567575,10001,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,27,10,2,0,0,0,0,0,0,0,1,0,0,89.0,4.48863636973214
877412,2117999,10019,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,0,2,3,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
71659,264514,10018,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,2,30,112,5,0,0,0,0,0,0,0,0,1,0,125.0,4.8283137373023015
1856604,2083562,11226,Apartment,Private room,2,1.0,1.0,1.0,Airbed,1,30,12,1,0,0,0,0,0,0,0,0,0,1,70.0,4.248495242049359
1187570,6070160,10021,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,19,79,7,0,0,0,0,0,0,0,0,1,0,215.0,5.3706380281276624
1126275,6178827,10031,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,20,43,1,0,0,0,0,0,0,0,0,1,0,80.0,4.382026634673881
3489608,6836887,10002,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,5,10,3,0,0,0,0,0,0,0,0,1,0,150.0,5.0106352940962555
306576,599076,11237,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,1,30,88,5,0,0,0,0,0,0,0,0,0,1,235.0,5.459585514144159
749108,3936154,11238,House,Entire home/apt,7,2.5,4.0,5.0,Real Bed,3,0,3,1,0,0,0,0,0,0,0,0,0,1,500.0,6.214608098422191
450009,2219255,11236,House,Private room,2,1.0,1.0,1.0,Real Bed,3,28,36,4,0,0,0,0,0,0,0,0,0,1,47.0,3.8501476017100584
695465,3561489,10009,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,14,69,1,0,0,0,0,0,0,0,0,1,0,90.0,4.499809670330265
769857,4061620,10037,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,0,22,1,0,0,0,0,0,0,0,0,1,0,175.0,5.1647859739235145
587077,2675644,10301,House,Private room,5,1.5,1.0,2.0,Real Bed,2,30,54,15,0,0,0,0,0,0,0,1,0,0,89.0,4.48863636973214
412061,2051075,11216,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,3,24,27,2,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
276021,1442346,11211,Apartment,Entire home/apt,4,2.0,1.0,2.0,Real Bed,7,6,2,1,0,0,0,0,0,0,0,0,0,1,225.0,5.41610040220442
862973,4524320,10029,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,22,74,2,0,0,0,0,0,0,0,0,1,0,125.0,4.8283137373023015
1645667,8732694,11216,Apartment,Entire home/apt,10,1.0,2.0,7.0,Real Bed,2,9,49,2,0,0,0,0,0,0,0,0,0,1,109.0,4.6913478822291435
568743,627217,10003,Apartment,Entire home/apt,5,1.0,2.0,1.0,Real Bed,2,12,79,4,0,0,0,0,0,0,0,1,0,0,99.0,4.59511985013459
266756,1398809,10013,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,1,10,75,1,0,0,0,0,0,0,0,1,0,0,199.0,5.293304824724492
469260,315654,10012,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,2,14,54,3,0,0,0,0,0,0,0,0,1,0,280.0,5.634789603169249
207249,975030,11216,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,26,18,2,0,0,0,0,0,0,0,0,0,1,85.0,4.442651256490317
1053618,5300359,10024,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,0,7,1,0,0,0,0,0,0,0,0,0,1,245.0,5.501258210544727
1126878,6182151,10002,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,30,6,1,0,0,0,0,0,0,0,0,0,1,225.0,5.41610040220442
864790,4538664,10023,Apartment,Private room,1,1.0,1.0,1.0,Pull-out Sofa,4,28,37,1,0,0,0,0,0,0,0,0,0,1,125.0,4.8283137373023015
3094169,2713809,10002,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,7,2,0,0,0,0,0,1,0,0,0,0,85.0,4.442651256490317
1708991,4135221,10014,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,4,46,2,0,0,0,0,0,0,0,0,0,1,295.0,5.68697535633982
770903,4066780,11233,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,2,30,8,1,0,0,0,0,0,0,0,0,0,1,62.0,4.127134385045092
1220406,6654913,10036,Apartment,Entire home/apt,8,1.0,3.0,4.0,Real Bed,1,13,31,1,0,0,0,0,0,0,0,1,0,0,300.0,5.703782474656201
3592124,577199,11221,House,Private room,2,1.0,1.0,1.0,Real Bed,1,28,4,15,0,0,0,0,0,0,1,0,0,0,65.0,4.174387269895637
958353,5214115,11222,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,2,15,1,0,0,0,0,0,0,0,0,0,1,100.0,4.605170185988092
3694474,1387341,10013,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,1,30,11,7,0,0,0,0,0,0,0,1,0,0,130.0,4.867534450455582
1138691,6244182,10005,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,2,0,4,1,0,0,0,0,0,0,0,1,0,0,140.0,4.941642422609304
18127,69829,10003,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,2,13,1,0,0,0,0,0,0,0,0,0,1,170.0,5.135798437050262
2447723,2675644,10301,House,Entire home/apt,16,0.0,8.0,16.0,Real Bed,2,27,3,15,0,0,0,0,0,0,0,1,0,0,700.0,6.551080335043404
1151138,5704909,10031,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,0,2,1,0,0,0,0,0,0,0,0,1,0,100.0,4.605170185988092
706354,3059155,11103,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,30,6,2,0,0,0,0,0,0,0,1,0,0,79.0,4.3694478524670215
1498455,7249737,10128,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,0,10,1,0,0,0,0,0,0,0,0,1,0,175.0,5.1647859739235145
2498576,2675644,10301,House,Private room,5,1.0,1.0,3.0,Real Bed,2,18,13,15,0,0,0,0,0,0,0,0,1,0,79.0,4.3694478524670215
1194671,6528553,11225,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,3,0,3,1,0,0,0,0,0,0,0,0,0,1,130.0,4.867534450455582
985596,3931792,10075,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,4,30,17,1,0,0,0,0,0,0,0,1,0,0,195.0,5.272999558563747
1803783,8872284,11249,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,11,79,3,0,0,0,0,0,0,0,1,0,0,89.0,4.48863636973214
1719854,518442,10014,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,3,29,8,1,0,0,0,0,0,0,0,1,0,0,250.0,5.521460917862246
1279555,6962834,10024,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,0,2,1,0,0,0,0,0,0,0,0,1,0,175.0,5.1647859739235145
3350480,7156829,11237,Loft,Private room,6,1.0,1.0,3.0,Real Bed,1,0,6,2,0,0,0,0,0,1,0,0,0,0,89.0,4.48863636973214
2046584,4832693,10003,Apartment,Entire home/apt,7,1.0,2.0,3.0,Real Bed,1,5,50,2,0,0,0,0,0,0,0,0,1,0,455.0,6.12029741895095
2367521,12095101,10018,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,5,22,8,6,0,0,0,0,0,0,0,1,0,0,140.0,4.941642422609304
3726816,8874291,10029,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,3,23,10,1,0,0,0,0,0,0,0,1,0,0,170.0,5.135798437050262
4862870,9074158,10019,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,1,25,1,2,0,0,0,0,0,0,0,0,0,1,280.0,5.634789603169249
958588,889645,10036,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,30,21,1,0,0,0,0,0,0,0,0,0,1,345.0,5.84354441703136
3258555,5766202,10003,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,0,1,1,0,0,0,0,0,0,0,1,0,0,70.0,4.248495242049359
532641,5926,10026,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,30,21,10,0,0,0,0,0,0,1,0,0,0,90.0,4.499809670330265
1974685,428210,11213,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,4,21,14,2,0,0,0,0,0,0,0,0,1,0,95.0,4.553876891600541
3290309,16622685,10013,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,30,4,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
49106,223802,10031,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,28,84,1,0,0,0,0,0,0,0,0,0,1,125.0,4.8283137373023015
2754848,7003154,10019,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,5,30,3,2,0,0,0,0,0,0,1,0,0,0,200.0,5.298317366548036
117411,592967,11216,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,7,0,7,6,0,0,0,0,0,0,0,0,0,1,115.0,4.74493212836325
230956,1207399,10009,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,21,84,1,0,0,0,0,0,0,0,0,0,1,90.0,4.499809670330265
957289,2947388,10013,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,3,0,5,1,0,0,0,0,0,0,0,0,0,1,550.0,6.309918278226516
4744592,6648212,10027,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,24,1,1,0,0,0,0,0,0,1,0,0,0,180.0,5.19295685089021
848707,4241953,11355,House,Private room,2,1.0,1.0,1.0,Real Bed,2,9,4,5,0,0,0,0,0,0,0,0,1,0,60.0,4.0943445622221
1533604,7545456,10027,House,Private room,2,1.0,1.0,1.0,Real Bed,2,28,24,1,0,0,0,0,0,0,0,0,0,1,110.0,4.700480365792417
1228813,5831170,10025,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,2,30,5,1,0,0,0,0,0,0,0,0,0,1,400.0,5.991464547107982
3185634,16150313,11237,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,26,26,1,0,0,0,0,0,0,0,1,0,0,125.0,4.8283137373023015
2000576,10263251,11213,Apartment,Entire home/apt,8,1.0,2.0,2.0,Real Bed,5,8,14,1,0,0,0,0,0,0,0,0,0,1,180.0,5.19295685089021
3326025,6523090,10014,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,29,8,1,0,0,0,0,0,0,0,0,0,1,220.0,5.393627546352362
1139677,11258344,11238,Apartment,Entire home/apt,16,2.5,2.0,10.0,Real Bed,3,24,12,3,0,0,0,0,0,0,0,1,0,0,850.0,6.745236349484363
4636836,2405421,10031,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,28,1,2,0,0,0,0,0,0,0,0,0,1,41.0,3.713572066704308
1949892,2992970,11432,Bed & Breakfast,Private room,2,2.0,1.0,1.0,Real Bed,1,30,1,1,0,0,0,0,0,0,0,0,0,1,89.0,4.48863636973214
999248,273174,10013,Loft,Entire home/apt,8,2.0,3.0,3.0,Real Bed,1,8,100,1,0,0,0,0,0,0,0,0,0,1,550.0,6.309918278226516
3751765,19199173,11222,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,28,1,1,0,0,0,0,0,0,1,0,0,0,55.0,4.007333185232471
1860313,1869219,10036,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,1,30,3,1,0,0,0,0,0,0,0,0,1,0,120.0,4.787491742782046
562836,2768502,11225,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1,30,15,1,0,0,0,0,0,0,0,0,1,0,99.0,4.59511985013459
629893,2459020,10032,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,1,27,2,3,0,0,0,0,0,0,1,0,0,0,150.0,5.0106352940962555
2858120,6062413,10031,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,1,26,7,1,0,0,0,0,0,0,0,0,0,1,121.0,4.795790545596741
2197382,11206175,11204,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,5,1,1,5,0,0,0,0,0,0,1,0,0,0,100.0,4.605170185988092
4112576,9534430,11221,Apartment,Private room,3,2.0,1.0,2.0,Real Bed,1,29,3,2,0,0,0,0,0,0,0,1,0,0,79.0,4.3694478524670215
3208843,7777360,11225,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,3,30,2,1,0,0,0,0,0,0,0,0,1,0,125.0,4.8283137373023015
876282,1679743,10032,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,5,3,2,2,0,0,0,0,0,0,0,0,1,0,65.0,4.174387269895637
4481797,23254221,10035,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,6,0,2,1,0,0,0,0,0,0,0,0,1,0,80.0,4.382026634673881
493469,2437708,10029,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,2,30,47,1,0,0,0,0,0,0,0,1,0,0,225.0,5.41610040220442
3185840,15792755,11225,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,28,2,2,0,0,0,0,0,0,0,0,1,0,50.0,3.912023005428146
564614,2776635,11231,Apartment,Private room,3,1.0,1.0,1.0,Futon,1,1,6,4,0,0,0,0,0,0,0,0,0,1,108.0,4.68213122712422
947946,5139382,10022,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,1,30,30,1,0,0,0,0,0,0,0,0,1,0,224.0,5.4116460518550396
344019,1746209,10014,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,28,7,1,0,0,0,0,0,0,0,0,0,1,195.0,5.272999558563747
4163701,21609432,10009,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,27,17,1,0,0,0,0,0,0,0,0,0,1,149.0,5.003946305945459
3972453,14041550,10010,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,1,17,16,1,0,0,0,0,0,0,0,0,0,1,600.0,6.396929655216146
4637082,5821278,10010,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,1,1,0,0,0,0,0,0,0,0,0,1,165.0,5.10594547390058
1039984,5447617,11233,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,5,30,18,1,0,0,0,0,0,0,0,0,1,0,99.0,4.59511985013459
1654797,56326,10027,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,1,7,20,3,0,0,0,0,0,0,0,1,0,0,75.0,4.31748811353631
736147,3912081,10029,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,46,2,0,0,0,0,0,1,0,0,0,0,80.0,4.382026634673881
2188389,4442608,10035,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,30,3,1,2,0,0,0,0,0,0,0,0,0,1,60.0,4.0943445622221
3311885,14849365,11222,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,29,1,1,0,0,0,0,0,0,0,0,0,1,63.0,4.143134726391533
4473156,23208658,10035,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,28,4,3,0,0,0,0,0,0,0,0,0,1,160.0,5.075173815233827
3836199,19758179,11369,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,3,30,5,1,0,0,0,0,0,0,0,1,0,0,189.0,5.241747015059643
1154609,2765138,11385,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,30,13,3,0,0,0,0,0,0,1,0,0,0,99.0,4.59511985013459
3842134,19799236,10009,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,29,3,1,0,0,0,0,0,0,0,0,0,1,185.0,5.220355825078324
1185505,3675204,11237,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,18,1,1,0,0,0,0,0,0,0,0,0,1,45.0,3.8066624897703196
1850222,6164872,11432,Apartment,Entire home/apt,4,2.0,1.0,1.0,Real Bed,2,30,10,1,0,0,0,0,0,0,0,1,0,0,99.0,4.59511985013459
3171480,6183406,10014,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,4,24,1,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
4431448,14588919,11216,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,3,21,2,2,0,0,0,0,0,0,0,0,1,0,100.0,4.605170185988092
901664,116301,10036,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,0,31,1,0,0,0,0,0,0,0,0,1,0,175.0,5.1647859739235145
1851832,1144452,10012,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,22,11,1,0,0,0,0,0,0,1,0,0,0,130.0,4.867534450455582
559511,2750389,11222,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,30,26,1,0,0,0,0,0,0,0,1,0,0,115.0,4.74493212836325
49715,226986,10026,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,8,88,1,0,0,0,0,0,0,0,0,0,1,95.0,4.553876891600541
4047417,20935750,10014,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,0,3,1,0,0,0,0,0,0,0,0,1,0,120.0,4.787491742782046
4571711,12150883,10019,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,29,1,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
3705331,18892790,11205,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,10,5,1,0,0,0,0,0,0,1,0,0,0,85.0,4.442651256490317
4053633,21021052,10040,Apartment,Private room,4,1.0,1.0,4.0,Real Bed,2,21,19,4,0,0,0,0,0,0,0,1,0,0,52.0,3.9512437185814275
3490317,15697051,11233,Apartment,Entire home/apt,6,1.0,3.0,4.0,Real Bed,1,17,20,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
2834962,2565707,10009,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,9,4,1,0,0,0,0,0,0,0,0,0,1,70.0,4.248495242049359
625201,895135,10014,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,26,20,1,0,0,0,0,0,0,0,0,1,0,200.0,5.298317366548036
4244134,18869774,11208,House,Private room,2,1.0,1.0,1.0,Real Bed,1,30,1,2,0,0,0,0,0,0,0,0,0,1,62.0,4.127134385045092
3006562,1411399,11370,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,1,12,0,0,0,0,0,0,1,0,0,0,59.0,4.07753744390572
4025913,20873322,10039,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1,21,9,1,0,0,0,0,0,0,0,0,0,1,100.0,4.605170185988092
288118,1498000,11205,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,30,6,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
1009018,5550318,10038,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,0,2,1,0,0,0,0,0,0,0,0,1,0,170.0,5.135798437050262
868969,236537,11238,Apartment,Entire home/apt,5,1.5,2.0,2.0,Real Bed,1,0,1,1,0,0,0,0,0,0,0,0,0,1,145.0,4.976733742420574
4710429,24344600,10009,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,1,29,3,1,0,0,0,0,0,0,0,1,0,0,350.0,5.857933154483459
4014739,17152879,11361,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,29,4,2,0,0,0,0,0,0,0,0,0,1,85.0,4.442651256490317
2853557,14588919,11216,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,3,21,1,2,0,0,0,0,0,0,0,0,0,1,100.0,4.605170185988092
4548044,895012,11237,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,18,1,1,0,0,0,0,0,0,0,0,0,1,80.0,4.382026634673881
2596748,1999212,11207,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,29,9,1,0,0,0,0,0,0,0,0,1,0,50.0,3.912023005428146
690972,3531238,11217,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,0,42,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
625365,3102648,11225,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,5,27,9,1,0,0,0,0,0,0,1,0,0,0,125.0,4.8283137373023015
2713082,10549792,10032,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,28,5,2,0,0,0,0,0,0,0,0,0,1,90.0,4.499809670330265
1140221,6253297,11201,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,23,3,1,0,0,0,0,0,0,0,0,1,0,80.0,4.382026634673881
559863,2752097,10010,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,30,14,1,0,0,0,0,0,0,0,0,0,1,225.0,5.41610040220442
958444,5214644,10464,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,3,19,24,1,0,0,0,0,0,0,0,0,0,1,89.0,4.48863636973214
1695519,7729927,10033,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,1,30,1,1,0,0,0,0,0,0,0,0,0,1,70.0,4.248495242049359
1166146,6195102,11201,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,28,17,1,0,0,0,0,0,0,0,0,1,0,100.0,4.605170185988092
2188869,11161789,10019,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,4,15,22,1,0,0,0,0,0,0,0,1,0,0,150.0,5.0106352940962555
2203668,10753513,10022,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,24,58,2,0,0,0,0,0,1,0,0,0,0,105.0,4.653960350157523
2853703,14589587,10036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4,30,8,2,0,0,0,0,0,0,0,0,1,0,135.0,4.90527477843843
4351563,16504161,11238,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,3,2,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
1171242,3599539,11385,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,0,6,1,0,0,0,0,0,0,0,0,1,0,53.0,3.970291913552122
2737002,577199,11221,House,Shared room,4,1.0,1.0,4.0,Real Bed,1,26,16,15,0,0,0,0,0,0,0,0,1,0,30.0,3.4011973816621555
